X,Y,trajectory_id,t
150.677293205371,-33.72274267365448,1,2074
150.6772930362381,-33.722743289256336,1,2075
150.67729287040925,-33.722743897341026,1,2076
150.67729270347965,-33.722744515196645,1,2077
150.67729254015276,-33.722745132303686,1,2078
150.67729238562063,-33.7227457385282,1,2079
150.67729223692658,-33.72274635184399,1,2080
150.67729209529455,-33.722746963134576,1,2081
150.6772919565538,-33.72274756334899,1,2082
150.67729181377257,-33.72274817190401,1,2083
150.67729166855779,-33.72274878133209,1,2084
150.67729152482113,-33.72274938392697,1,2085
150.677291379604,-33.72274999827754,1,2086
150.67729123551203,-33.72275061433305,1,2087
150.67729109369535,-33.72275122093079,1,2088
150.67729094851026,-33.72275183425747,1,2089
150.67729080131167,-33.72275244349781,1,2090
150.67729065434366,-33.722753039171465,1,2091
150.67729050388468,-33.72275364009877,1,2092
150.6772903525699,-33.72275423880316,1,2093
150.6772902016679,-33.72275482794354,1,2094
150.67729004450925,-33.722755426385845,1,2095
150.6772898809959,-33.72275602533088,1,2096
150.67728971232344,-33.722756615143425,1,2097
150.67728953377542,-33.72275721256883,1,2098
150.67728934949062,-33.722757807430284,1,2099
150.67728916399366,-33.72275838990895,1,2100
150.67728897208747,-33.72275897703119,1,2101
150.67728877545545,-33.7227595599015,1,2102
150.67728857537344,-33.72276013061428,1,2103
150.67728836443374,-33.722760707874905,1,2104
150.67728814546658,-33.722761284785896,1,2105
150.67728792312798,-33.722761854277884,1,2106
150.67728769319496,-33.72276243455457,1,2107
150.67728746082994,-33.72276301666939,1,2108
150.67728723037445,-33.72276359051537,1,2109
150.67728699406527,-33.72276417134772,1,2110
150.67728675499308,-33.72276474883263,1,2111
150.67728651722786,-33.722765313945885,1,2112
150.67728627457083,-33.72276588454576,1,2113
150.6772860311848,-33.72276645349654,1,2114
150.67728579002244,-33.722767013692724,1,2115
150.67728554235845,-33.72276758298143,1,2116
150.67728529072684,-33.72276815308688,1,2117
150.67728504036333,-33.7227687155694,1,2118
150.67728478487604,-33.722769286613065,1,2119
150.67728452994695,-33.72276985666279,1,2120
150.67728428125957,-33.722770416426904,1,2121
150.67728403207593,-33.72277098237251,1,2122
150.6772837855673,-33.72277154600663,1,2123
150.67728354382555,-33.72277209960296,1,2124
150.67728329815534,-33.722772661294535,1,2125
150.67728305164675,-33.72277322444795,1,2126
150.67728280868505,-33.722773782313006,1,2127
150.67728256305435,-33.7227743527201,1,2128
150.6772823194139,-33.72277492702001,1,2129
150.67728208226134,-33.722775495516316,1,2130
150.67728184506134,-33.722776073993735,1,2131
150.6772816122677,-33.72277665280327,1,2132
150.67728138852365,-33.722777223252216,1,2133
150.67728116817662,-33.72277780349154,1,2134
150.67728095522116,-33.72277838632214,1,2135
150.67728075254632,-33.72277896444548,1,2136
150.677280553262,-33.72277955634862,1,2137
150.67728035989882,-33.72278015358385,1,2138
150.67728017550985,-33.722780746758886,1,2139
150.67727999575902,-33.72278135297773,1,2140
150.67727982528064,-33.72278196214944,1,2141
150.67727966791227,-33.72278256402677,1,2142
150.67727951943112,-33.722783176017444,1,2143
150.67727938181207,-33.72278378875733,1,2144
150.67727925583412,-33.722784393599,1,2145
150.67727913667827,-33.72278501008865,1,2146
150.6772790257974,-33.72278563062755,1,2147
150.6772789246187,-33.72278624710735,1,2148
150.67727883017548,-33.722786878646794,1,2149
150.67727874405006,-33.72278751535146,1,2150
150.67727866723322,-33.722788146254445,1,2151
150.67727859740594,-33.72278878890156,1,2152
150.67727853611422,-33.722789432591945,1,2153
150.67727848458557,-33.72279006735513,1,2154
150.67727844155402,-33.72279071289981,1,2155
150.67727840755768,-33.72279136062554,1,2156
150.67727838197197,-33.72279200191109,1,2157
150.6772783628914,-33.72279265702885,1,2158
150.6772783501298,-33.72279331660955,1,2159
150.67727834408475,-33.72279397039846,1,2160
150.67727834580478,-33.72279463728611,1,2161
150.67727835692983,-33.722795306029425,1,2162
150.67727837804642,-33.72279596517041,1,2163
150.67727840988815,-33.722796633533456,1,2164
150.67727845162312,-33.722797300668184,1,2165
150.67727850175186,-33.722797957054844,1,2166
150.677278561581,-33.722798623719214,1,2167
150.6772786307602,-33.72279929211692,1,2168
150.6772787085828,-33.722799953253244,1,2169
150.67727879767395,-33.72280062737117,1,2170
150.67727889672076,-33.722801303734215,1,2171
150.67727900359026,-33.722801970814324,1,2172
150.67727912130943,-33.72280264728065,1,2173
150.67727924862467,-33.72280332186589,1,2174
150.67727938403777,-33.72280398413001,1,2175
150.67727953206966,-33.722804654497274,1,2176
150.67727969046427,-33.72280532385295,1,2177
150.67727985562337,-33.72280598335853,1,2178
150.67728003129025,-33.72280665398491,1,2179
150.67728021424074,-33.7228073262447,1,2180
150.6772804017201,-33.72280798986922,1,2181
150.67728060029194,-33.72280866406801,1,2182
150.67728080814,-33.722809337399966,1,2183
150.67728102228605,-33.72280999840422,1,2184
150.67728124870823,-33.722810666055246,1,2185
150.67728148326347,-33.72281132999124,1,2186
150.67728172158218,-33.7228119808707,1,2187
150.67728197096676,-33.722812639489824,1,2188
150.67728222868217,-33.72281329716869,1,2189
150.6772824916685,-33.72281394491619,1,2190
150.67728276841794,-33.72281460246323,1,2191
150.6772830548171,-33.722815259307346,1,2192
150.6772833457492,-33.72281590442324,1,2193
150.67728364954803,-33.72281655590844,1,2194
150.67728396197091,-33.72281720273354,1,2195
150.67728427878808,-33.72281783471545,1,2196
150.67728461030782,-33.72281847110377,1,2197
150.67728495206828,-33.72281910306847,1,2198
150.67728529839852,-33.722819722426856,1,2199
150.67728565913433,-33.72282034905721,1,2200
150.67728602863434,-33.722820974163966,1,2201
150.6772864012415,-33.722821588264736,1,2202
150.67728678867067,-33.72282220900233,1,2203
150.67728718564294,-33.72282282563312,1,2204
150.6772875857423,-33.72282342771683,1,2205
150.67728800018523,-33.722824032674,1,2206
150.67728842186582,-33.72282463127944,1,2207
150.67728884367182,-33.72282521537397,1,2208
150.67728927850732,-33.72282580369783,1,2209
150.6772897207851,-33.72282638841496,1,2210
150.67729016451693,-33.72282696156156,1,2211
150.67729062337636,-33.72282754065542,1,2212
150.67729109015167,-33.72282811656097,1,2213
150.6772915566927,-33.72282867986504,1,2214
150.67729203621366,-33.72282924648611,1,2215
150.67729252132008,-33.722829806747306,1,2216
150.67729300488548,-33.722830351731965,1,2217
150.67729350211246,-33.722830897901,1,2218
150.67729400619712,-33.7228314375928,1,2219
150.6772945096733,-33.72283196398639,1,2220
150.67729502786295,-33.7228324941388,1,2221
150.67729555333665,-33.72283302063211,1,2222
150.6772960783909,-33.72283353545425,1,2223
150.67729661922843,-33.72283405319553,1,2224
150.6772971679129,-33.722834564616086,1,2225
150.67729771554457,-33.72283506100624,1,2226
150.67729827784396,-33.7228355567408,1,2227
150.677298845821,-33.72283604425994,1,2228
150.67729941075564,-33.722836517016546,1,2229
150.6772999904225,-33.72283699010942,1,2230
150.6773005774279,-33.722837457027396,1,2231
150.6773011637867,-33.72283791138064,1,2232
150.6773017675143,-33.722838367053825,1,2233
150.67730237916402,-33.722838816883105,1,2234
150.67730298825904,-33.72283925371754,1,2235
150.67730361203292,-33.7228396899538,1,2236
150.6773042404817,-33.72284011802118,1,2237
150.67730486387586,-33.72284053109762,1,2238
150.6773055012778,-33.722840941640015,1,2239
150.6773061436308,-33.722841343938875,1,2240
150.67730678160044,-33.72284173322256,1,2241
150.67730743485447,-33.722842122341504,1,2242
150.6773080940512,-33.72284250590871,1,2243
150.67730874933153,-33.722842878120744,1,2244
150.6773094203049,-33.72284324941584,1,2245
150.67731009634483,-33.7228436130434,1,2246
150.67731076614103,-33.72284396295016,1,2247
150.67731144885155,-33.72284430944473,1,2248
150.67731213369012,-33.72284464734997,1,2249
150.677312810549,-33.72284497224121,1,2250
150.6773135008842,-33.72284529440495,1,2251
150.67731419576396,-33.722845609186805,1,2252
150.67731488571604,-33.72284591225416,1,2253
150.67731559191938,-33.72284621289846,1,2254
150.67731630338923,-33.7228465064239,1,2255
150.6773170082837,-33.72284678829397,1,2256
150.67731772677055,-33.722847066420854,1,2257
150.67731844733413,-33.722847335662586,1,2258
150.67731915885815,-33.72284759155101,1,2259
150.67731988308995,-33.72284784166817,1,2260
150.67732060980643,-33.72284808250621,1,2261
150.67732132881827,-33.722848311517,1,2262
150.67732206265276,-33.722848536455096,1,2263
150.6773228010011,-33.7228487541254,1,2264
150.67732353288653,-33.72284896112471,1,2265
150.67732428005397,-33.722849162947675,1,2266
150.6773250304287,-33.722849355588814,1,2267
150.6773257714383,-33.722849535952626,1,2268
150.67732652435177,-33.722849709559156,1,2269
150.67732727734747,-33.7228498739739,1,2270
150.67732801941153,-33.72285002731942,1,2271
150.67732877396094,-33.72285017441993,1,2272
150.67732953096734,-33.722850312877455,1,2273
150.67733027998244,-33.72285044077608,1,2274
150.67733104392426,-33.72285056204498,1,2275
150.6773318108806,-33.72285067481235,1,2276
150.6773325681656,-33.72285077762671,1,2277
150.67733333732335,-33.722850873414984,1,2278
150.67733410568198,-33.7228509601602,1,2279
150.67733486112124,-33.72285103638798,1,2280
150.67733562648928,-33.72285110429045,1,2281
150.67733639086708,-33.722851162911425,1,2282
150.67733714373557,-33.7228512120865,1,2283
150.6773379088063,-33.72285125375373,1,2284
150.67733867524194,-33.722851287212556,1,2285
150.6773394315183,-33.722851311862705,1,2286
150.67734019981296,-33.722851327981594,1,2287
150.67734096741367,-33.72285133479085,1,2288
150.67734172150628,-33.722851332393795,1,2289
150.677342483853,-33.72285132100826,1,2290
150.6773432425505,-33.72285130094333,1,2291
150.6773439866171,-33.72285127282733,1,2292
150.67734473942335,-33.72285123567262,1,2293
150.6773454907084,-33.72285118956699,1,2294
150.6773462300561,-33.72285113522994,1,2295
150.67734698013052,-33.72285107108728,1,2296
150.6773477293231,-33.72285099815118,1,2297
150.67734846552094,-33.722850917941805,1,2298
150.67734920981349,-33.72285082807075,1,2299
150.6773499498823,-33.722850729521646,1,2300
150.67735067409976,-33.72285062375106,1,2301
150.677351404419,-33.72285050749436,1,2302
150.67735213058648,-33.72285038244739,1,2303
150.67735284330928,-33.72285025089914,1,2304
150.67735356530582,-33.72285010900144,1,2305
150.67735428641538,-33.72284995855631,1,2306
150.677354995847,-33.72284980166946,1,2307
150.67735571435793,-33.722849633284106,1,2308
150.6773564300065,-33.72284945569834,1,2309
150.6773571309918,-33.722849272117266,1,2310
150.67735783768947,-33.72284907752332,1,2311
150.67735853913112,-33.722848875058695,1,2312
150.67735922521612,-33.72284866796246,1,2313
150.67735991738684,-33.722848449608705,1,2314
150.6773606060151,-33.72284822255504,1,2315
150.67736128153538,-33.72284799002164,1,2316
150.67736196466214,-33.72284774494698,1,2317
150.67736264484108,-33.72284749110697,1,2318
150.67736331115768,-33.72284723293393,1,2319
150.67736398260655,-33.722846962983404,1,2320
150.67736464783934,-33.72284668531123,1,2321
150.6773652962387,-33.72284640430091,1,2322
150.67736594726244,-33.722846111471036,1,2323
150.67736659151907,-33.72284581106266,1,2324
150.6773672204213,-33.72284550772285,1,2325
150.67736785389835,-33.72284519212908,1,2326
150.67736848281504,-33.72284486856589,1,2327
150.67736909766464,-33.7228445418135,1,2328
150.67736971628855,-33.72284420197305,1,2329
150.6773703282612,-33.722843854306994,1,2330
150.6773709236425,-33.722843504842736,1,2331
150.67737151986213,-33.72284314370702,1,2332
150.67737210766043,-33.72284277658816,1,2333
150.67737267865883,-33.722842409067134,1,2334
150.67737325063177,-33.72284202954781,1,2335
150.677373815452,-33.722841642922376,1,2336
150.67737436537197,-33.72284125466119,1,2337
150.67737491735707,-33.72284085290543,1,2338
150.6773754629368,-33.722840443777194,1,2339
150.67737599358344,-33.722840034068945,1,2340
150.6773765245027,-33.72283961192971,1,2341
150.67737704666663,-33.72283918397724,1,2342
150.67737755188122,-33.722838757000346,1,2343
150.67737805541668,-33.7228383181446,1,2344
150.67737855008377,-33.72283787372406,1,2345
150.67737902951956,-33.72283743018779,1,2346
150.67737950897722,-33.72283697364437,1,2347
150.6773799814296,-33.72283651032375,1,2348
150.67738043974234,-33.722836047079404,1,2349
150.67738089718029,-33.722835570065044,1,2350
150.67738134602794,-33.722835086873346,1,2351
150.67738177923385,-33.722834605708286,1,2352
150.6773822096263,-33.72283411278719,1,2353
150.67738263049387,-33.7228336157868,1,2354
150.677383035825,-33.722833122118764,1,2355
150.67738343805897,-33.722832616306704,1,2356
150.67738383123933,-33.72283210513306,1,2357
150.67738421000064,-33.72283159587893,1,2358
150.67738458606487,-33.722831073033156,1,2359
150.67738495363,-33.72283054461972,1,2360
150.6773853070267,-33.72283001929918,1,2361
150.67738565625405,-33.72282948192258,1,2362
150.67738599507322,-33.722828941114216,1,2363
150.67738631809078,-33.72282840549249,1,2364
150.67738663499023,-33.72282785900772,1,2365
150.67738694114922,-33.722827309627874,1,2366
150.67738723278288,-33.72282676525588,1,2367
150.6773875191634,-33.7228262088743,1,2368
150.67738779583857,-33.72282564827482,1,2369
150.67738805853003,-33.72282509181557,1,2370
150.67738831462168,-33.7228245229654,1,2371
150.67738855952976,-33.72282395086187,1,2372
150.67738878956249,-33.72282338501636,1,2373
150.67738901162548,-33.722822809077854,1,2374
150.6773892221849,-33.72282223202993,1,2375
150.6773894183848,-33.72282166243627,1,2376
150.6773896061658,-33.72282108255058,1,2377
150.677389782496,-33.72282050032468,1,2378
150.67738994512735,-33.72281992395506,1,2379
150.67739009914774,-33.722819335754565,1,2380
150.6773902421063,-33.72281874464872,1,2381
150.67739037204106,-33.72281816011243,1,2382
150.67739049265862,-33.722817565254296,1,2383
150.67739060164928,-33.72281696973589,1,2384
150.67739069756036,-33.72281638302572,1,2385
150.67739078347344,-33.7228157875332,1,2386
150.67739085822527,-33.72281519191424,1,2387
150.67739092130316,-33.722814604530114,1,2388
150.6773909748208,-33.722814006967646,1,2389
150.67739101771136,-33.722813407682715,1,2390
150.6773910493877,-33.72281281561698,1,2391
150.67739107065697,-33.722812213242456,1,2392
150.67739108097769,-33.72281161028771,1,2393
150.67739108062557,-33.72281101664219,1,2394
150.67739106982307,-33.72281041506805,1,2395
150.67739105023284,-33.722809814931736,1,2396
150.67739102919373,-33.72280922489282,1,2397
150.67739100751203,-33.72280862647471,1,2398
150.67739098565158,-33.72280802787446,1,2399
150.67739096383238,-33.72280743737944,1,2400
150.6773909419467,-33.722806836684335,1,2401
150.6773909214709,-33.722806234657796,1,2402
150.67739090402847,-33.722805640575984,1,2403
150.6773908897743,-33.72280503698047,1,2404
150.6773908788887,-33.722804433507996,1,2405
150.67739087144403,-33.72280383955227,1,2406
150.677390867507,-33.72280323707714,1,2407
150.67739086820816,-33.72280263451964,1,2408
150.67739087493402,-33.72280203992118,1,2409
150.67739088892367,-33.72280143427398,1,2410
150.67739091029722,-33.722800825895234,1,2411
150.677390938168,-33.722800223733685,1,2412
150.6773909728042,-33.72279960982408,1,2413
150.67739101386178,-33.72279899379404,1,2414
150.67739106152732,-33.722798385346685,1,2415
150.67739111855047,-33.722797766315225,1,2416
150.67739118522653,-33.72279714592135,1,2417
150.6773912604293,-33.72279653323672,1,2418
150.6773913456559,-33.722795909304445,1,2419
150.6773914388584,-33.722795282866585,1,2420
150.67739153807057,-33.722794662760286,1,2421
150.6773916467206,-33.72279402972576,1,2422
150.6773917643134,-33.72279339296277,1,2423
150.67739188968307,-33.722792762317724,1,2424
150.6773920267439,-33.722792119347844,1,2425
150.67739217312487,-33.72279147442382,1,2426
150.67739232575641,-33.72279083785079,1,2427
150.67739248898516,-33.7227901905235,1,2428
150.6773926608906,-33.722789541739616,1,2429
150.67739283931002,-33.72278890055971,1,2430
150.67739302994744,-33.722788246897586,1,2431
150.67739322980492,-33.72278759010251,1,2432
150.67739343485536,-33.7227869401492,1,2433
150.67739365054084,-33.72278627782918,1,2434
150.67739387367,-33.72278561365956,1,2435
150.6773941013183,-33.722784958264405,1,2436
150.67739434122998,-33.722784292322274,1,2437
150.67739459046814,-33.722783626087285,1,2438
150.6773948447619,-33.72278296959019,1,2439
150.67739511085017,-33.722782302772295,1,2440
150.67739538396822,-33.72278163521545,1,2441
150.67739565952758,-33.72278097648491,1,2442
150.67739594627565,-33.722780306339246,1,2443
150.67739624085908,-33.72277963480296,1,2444
150.67739653920083,-33.72277897238981,1,2445
150.67739685019416,-33.72277829981272,1,2446
150.67739716916566,-33.722777630775305,1,2447
150.67739749242992,-33.72277698779384,1,2448
150.6773978283044,-33.72277634291486,1,2449
150.67739817122498,-33.722775697767524,1,2450
150.67739851651592,-33.72277506152341,1,2451
150.677398869004,-33.72277441513013,1,2452
150.6773992186428,-33.722773768632024,1,2453
150.67739955933,-33.722773132067736,1,2454
150.67739990139233,-33.72277248880112,1,2455
150.67740023949642,-33.722771850089615,1,2456
150.67740056792093,-33.72277122298902,1,2457
150.67740089622006,-33.722770597778975,1,2458
150.67740121889585,-33.72276999070859,1,2459
150.67740153031627,-33.722769408985094,1,2460
150.67740183903987,-33.72276882392321,1,2461
150.6774021406521,-33.72276823895446,1,2462
150.6774024345384,-33.72276767488835,1,2463
150.67740273015556,-33.722767106581735,1,2464
150.67740302271267,-33.72276653863868,1,2465
150.67740330703884,-33.72276599267747,1,2466
150.67740359148004,-33.722765453755294,1,2467
150.67740387185057,-33.72276492977896,1,2468
150.6774041436769,-33.72276442748955,1,2469
150.67740441431607,-33.72276393027437,1,2470
150.67740467894194,-33.72276344434961,1,2471
150.6774049350893,-33.72276297559699,1,2472
150.67740518945988,-33.72276250916489,1,2473
150.67740543730358,-33.72276205220712,1,2474
150.67740567453023,-33.722761611799456,1,2475
150.67740590810268,-33.72276117527161,1,2476
150.67740613385524,-33.72276074988297,1,2477
150.67740634733832,-33.722760341759354,1,2478
150.67740655362743,-33.7227599379762,1,2479
150.67740674851382,-33.72275954105734,1,2480
150.67740692959904,-33.72275914328873,1,2481
150.6774071026163,-33.72275873061369,1,2482
150.67740726490413,-33.72275831206045,1,2483
150.6774074134757,-33.72275790691807,1,2484
150.6774075528688,-33.72275749536841,1,2485
150.67740768017242,-33.72275707949727,1,2486
150.6774077923274,-33.72275667861939,1,2487
150.67740789267134,-33.72275628194661,1,2488
150.67740798007628,-33.72275589491804,1,2489
150.67740805433027,-33.72275552204908,1,2490
150.6774081181387,-33.72275515089675,1,2491
150.6774081701225,-33.722754786247364,1,2492
150.6774082092314,-33.72275443295057,1,2493
150.67740823643626,-33.722754073283575,1,2494
150.67740825301823,-33.72275370993762,1,2495
150.67740826716178,-33.72275335908842,1,2496
150.6774082815294,-33.722753002545154,1,2497
150.6774082964265,-33.722752641378314,1,2498
150.67740831163607,-33.72275229344384,1,2499
150.67740832698755,-33.722751948812,1,2500
150.67740834214842,-33.72275161117777,1,2501
150.67740835712422,-33.72275128303415,1,2502
150.67740837226734,-33.72275095400281,1,2503
150.6774083866632,-33.72275062930887,1,2504
150.67740839856276,-33.72275031393395,1,2505
150.67740840624953,-33.72274999005108,1,2506
150.6774084079761,-33.72274965678028,1,2507
150.67740840311072,-33.72274932100307,1,2508
150.67740839137335,-33.722748973672296,1,2509
150.6774083725886,-33.722748620110075,1,2510
150.6774083463459,-33.72274826522956,1,2511
150.67740831061386,-33.72274789726601,1,2512
150.67740826440578,-33.72274752049366,1,2513
150.6774082077181,-33.722747140149266,1,2514
150.67740813866035,-33.722746744863336,1,2515
150.67740805831016,-33.72274634130716,1,2516
150.67740796833206,-33.72274593724359,1,2517
150.677407865863,-33.722745522191076,1,2518
150.67740775165518,-33.72274510370592,1,2519
150.6774076270927,-33.722744688896974,1,2520
150.67740748967867,-33.722744274585786,1,2521
150.6774073426994,-33.72274387293433,1,2522
150.67740718907658,-33.722743487521036,1,2523
150.67740702434182,-33.72274310425158,1,2524
150.67740685043026,-33.72274272763998,1,2525
150.6774066696729,-33.7227423636743,1,2526
150.67740647638539,-33.72274200238893,1,2527
150.67740627378325,-33.722741650916724,1,2528
150.6774060663198,-33.72274131572378,1,2529
150.67740584909725,-33.722740987484606,1,2530
150.6774056260411,-33.72274067129114,1,2531
150.67740540049277,-33.72274037064763,1,2532
150.6774051648236,-33.722740074858876,1,2533
150.6774049231105,-33.72273978643359,1,2534
150.6774046860494,-33.72273950644967,1,2535
150.67740444610658,-33.722739225820185,1,2536
150.67740420588925,-33.72273894947472,1,2537
150.6774039684377,-33.722738682890565,1,2538
150.677403726473,-33.72273841974411,1,2539
150.6774034835583,-33.72273816564028,1,2540
150.677403242723,-33.72273792501579,1,2541
150.67740299200878,-33.722737681630306,1,2542
150.67740273065672,-33.72273743153969,1,2543
150.6774024613736,-33.72273717812167,1,2544
150.6774021750721,-33.72273691319883,1,2545
150.67740187533633,-33.72273664046334,1,2546
150.6774015668887,-33.722736364784694,1,2547
150.67740124486286,-33.72273608781883,1,2548
150.67740091743818,-33.72273582177805,1,2549
150.67740058968084,-33.72273557110231,1,2550
150.67740025174254,-33.72273532837675,1,2551
150.6773999086458,-33.72273509702565,1,2552
150.67739956567755,-33.72273487930718,1,2553
150.67739921241812,-33.722734667483344,1,2554
150.67739885388886,-33.7227344639815,1,2555
150.67739849544103,-33.72273427121577,1,2556
150.6773981315141,-33.722734081135414,1,2557
150.67739777153372,-33.72273389557778,1,2558
150.67739741981157,-33.72273371861436,1,2559
150.6773970652315,-33.72273354605151,1,2560
150.67739671169792,-33.72273337896615,1,2561
150.67739635735896,-33.722733209804254,1,2562
150.67739598993833,-33.72273303170128,1,2563
150.67739561360153,-33.72273284704473,1,2564
150.67739523268523,-33.72273265935615,1,2565
150.67739483429295,-33.72273246368356,1,2566
150.67739442337478,-33.722732263550334,1,2567
150.67739400635978,-33.72273206267375,1,2568
150.67739357121508,-33.72273185552969,1,2569
150.67739312470465,-33.72273164584293,1,2570
150.67739267370794,-33.72273143772994,1,2571
150.67739220401398,-33.72273122588559,1,2572
150.6773917216551,-33.72273101424017,1,2573
150.67739123368952,-33.72273080628149,1,2574
150.67739073254253,-33.72273060289245,1,2575
150.67739023264735,-33.722730411165806,1,2576
150.6773897468648,-33.722730228404764,1,2577
150.67738925223236,-33.72273004190784,1,2578
150.67738875145724,-33.72272985205585,1,2579
150.67738826373065,-33.722729670903774,1,2580
150.67738777699847,-33.722729493810476,1,2581
150.67738730052582,-33.722729322703614,1,2582
150.67738684256955,-33.72272915883741,1,2583
150.67738638170928,-33.72272898928492,1,2584
150.6773859184352,-33.72272881106135,1,2585
150.67738545939554,-33.72272862717704,1,2586
150.67738499077248,-33.72272843214552,1,2587
150.6773845204882,-33.72272822832541,1,2588
150.67738405740081,-33.722728018077554,1,2589
150.67738358913095,-33.72272779434526,1,2590
150.67738312357497,-33.722727560144484,1,2591
150.67738266761918,-33.72272731962968,1,2592
150.67738220677884,-33.72272706622273,1,2593
150.67738174737653,-33.7227268038297,1,2594
150.67738129625096,-33.72272653612659,1,2595
150.67738084017444,-33.72272625413291,1,2596
150.6773803864882,-33.72272596110467,1,2597
150.67737994204504,-33.722725661619315,1,2598
150.6773794931664,-33.72272534748891,1,2599
150.67737904623806,-33.72272502435224,1,2600
150.67737860773548,-33.722724697870675,1,2601
150.67737817309566,-33.72272436409603,1,2602
150.6773777535114,-33.7227240298901,1,2603
150.67737734441897,-33.72272369141004,1,2604
150.67737693198808,-33.722723337154335,1,2605
150.67737652188646,-33.722722972635026,1,2606
150.67737611972083,-33.72272260430485,1,2607
150.67737571349136,-33.72272222158314,1,2608
150.67737531035817,-33.722721830029144,1,2609
150.67737491775975,-33.722721435339515,1,2610
150.67737452503957,-33.722721025265585,1,2611
150.67737413857193,-33.72272060584916,1,2612
150.67737376347617,-33.72272018407459,1,2613
150.67737338748773,-33.72271974769322,1,2614
150.6773730181389,-33.722719305048784,1,2615
150.677372671435,-33.72271887086932,1,2616
150.67737232999696,-33.722718425179735,1,2617
150.67737199326007,-33.72271796883655,1,2618
150.67737166639503,-33.72271750938992,1,2619
150.6773713394068,-33.72271703422155,1,2620
150.67737101719422,-33.72271655169741,1,2621
150.67737070474357,-33.722716070093895,1,2622
150.6773703932777,-33.72271557489966,1,2623
150.67737008825566,-33.72271507284041,1,2624
150.67736979417765,-33.72271457099817,1,2625
150.6773695013753,-33.722714053987445,1,2626
150.67736921306548,-33.72271352965085,1,2627
150.67736893243418,-33.72271300647594,1,2628
150.67736864638704,-33.722712472175196,1,2629
150.6773683571103,-33.72271193691761,1,2630
150.67736807216485,-33.72271140764153,1,2631
150.67736778545816,-33.72271086774768,1,2632
150.67736750218185,-33.722710325498255,1,2633
150.6773672260137,-33.72270978959956,1,2634
150.67736694759665,-33.722709244109744,1,2635
150.67736667103452,-33.72270869646633,1,2636
150.67736640180823,-33.72270815326929,1,2637
150.67736613382542,-33.722707596331375,1,2638
150.677365872803,-33.72270703292944,1,2639
150.67736562291466,-33.72270647192866,1,2640
150.6773653759522,-33.72270589764614,1,2641
150.67736513514714,-33.722705319945455,1,2642
150.67736490442147,-33.72270474812085,1,2643
150.67736467835834,-33.7227041644673,1,2644
150.67736446234227,-33.72270357665949,1,2645
150.67736426019655,-33.722702992742455,1,2646
150.6773640649782,-33.72270239482726,1,2647
150.67736387790904,-33.72270179210129,1,2648
150.67736370001248,-33.72270119416651,1,2649
150.67736352575002,-33.7227005831598,1,2650
150.67736335935334,-33.72269996808144,1,2651
150.67736320518173,-33.722699358229455,1,2652
150.67736305898651,-33.7226987359219,1,2653
150.6773629211482,-33.722698111930775,1,2654
150.67736278766324,-33.72269749819539,1,2655
150.6773626511856,-33.72269687707487,1,2656
150.6773625124196,-33.7226962576798,1,2657
150.67736237378475,-33.7226956483444,1,2658
150.67736223201197,-33.72269502971882,1,2659
150.67736208927818,-33.722694410858324,1,2660
150.67736194668714,-33.72269380164088,1,2661
150.67736179824942,-33.722693184747115,1,2662
150.67736164510248,-33.72269257043411,1,2663
150.67736148970872,-33.72269196833356,1,2664
150.67736132933422,-33.722691359825255,1,2665
150.6773611680956,-33.72269075335134,1,2666
150.67736100864826,-33.72269015734055,1,2667
150.67736084414744,-33.72268955358707,1,2668
150.67736067511112,-33.72268895096124,1,2669
150.67736050522322,-33.72268835771442,1,2670
150.67736033074925,-33.72268775545139,1,2671
150.6773601564909,-33.722687152944516,1,2672
150.6773599871563,-33.72268655928141,1,2673
150.67735981877968,-33.722685956855834,1,2674
150.67735965376872,-33.722685355182136,1,2675
150.67735949412014,-33.7226847634075,1,2676
150.6773593350309,-33.72268416327457,1,2677
150.67735918005476,-33.722683562884974,1,2678
150.6773590334816,-33.72268297007228,1,2679
150.6773588921535,-33.722682366091576,1,2680
150.67735875860456,-33.72268175970591,1,2681
150.67735863419762,-33.72268116036492,1,2682
150.6773585118289,-33.72268055116151,1,2683
150.67735839159445,-33.72267994222936,1,2684
150.67735827707415,-33.72267934286942,1,2685
150.67735816693704,-33.7226787348301,1,2686
150.67735806436417,-33.72267812688726,1,2687
150.67735797086286,-33.72267752770396,1,2688
150.67735788253844,-33.72267691871932,1,2689
150.67735779975047,-33.72267630861034,1,2690
150.6773577236926,-33.72267570615019,1,2691
150.67735765337537,-33.722675092897035,1,2692
150.67735759190683,-33.722674478084414,1,2693
150.67735754130538,-33.72267387138765,1,2694
150.67735749995322,-33.72267325513789,1,2695
150.67735746755915,-33.72267263918787,1,2696
150.6773574433315,-33.72267203301256,1,2697
150.67735742517198,-33.72267141817146,1,2698
150.67735741294175,-33.722670803391466,1,2699
150.67735740516815,-33.72267019741491,1,2700
150.67735740259843,-33.72266958131634,1,2701
150.67735740515715,-33.7226689641386,1,2702
150.67735741003705,-33.72266835554626,1,2703
150.677357414957,-33.722667737760545,1,2704
150.67735741880009,-33.722667120664106,1,2705
150.67735742230184,-33.72266651388991,1,2706
150.67735742710263,-33.72266589920892,1,2707
150.67735743408122,-33.72266528569739,1,2708
150.6773574426662,-33.7226646821241,1,2709
150.67735745164276,-33.722664069677855,1,2710
